movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
12479,en,English,en,English
12479,en,English,fr,Français
44555,zh,普通话,zh,普通话
21345,zh,普通话,en,English
21345,zh,普通话,de,Deutsch
21345,zh,普通话,ja,日本語
21345,zh,普通话,zh,普通话
173931,zh,普通话,en,English
173931,zh,普通话,de,Deutsch
173931,zh,普通话,zh,普通话
173931,zh,普通话,ru,Pусский
61984,ja,日本語,ja,日本語
50601,en,English,en,English
50601,en,English,ka,ქართული
26466,en,English,en,English
345003,en,English,en,English
236751,en,English,en,English
107,en,English,en,English
107,en,English,ru,Pусский
357837,cs,Český,en,English
8913,en,English,en,English
13889,ja,日本語,en,English
13889,ja,日本語,ja,日本語
927,en,English,en,English
927,en,English,es,Español
11,en,English,en,English
291870,en,English,en,English
907,en,English,en,English
907,en,English,ru,Pусский
11887,en,English,en,English
45317,en,English,en,English
12094,en,English,en,English
10377,en,English,en,English
249164,en,English,en,English
9942,en,English,en,English
10748,en,English,en,English
1817,en,English,en,English
1817,en,English,sw,Kiswahili
10229,en,English,en,English
687,en,English,en,English
796,en,English,vi,Tiếng Việt
796,en,English,en,English
796,en,English,fr,Français
22804,en,English,en,English
10156,en,English,fr,Français
10156,en,English,la,Latin
10156,en,English,en,English
12837,en,English,en,English
17708,en,English,en,English
17708,en,English,es,Español
17708,en,English,th,ภาษาไทย
17708,en,English,vi,Tiếng Việt
13937,en,English,en,English
31909,en,English,en,English
167073,en,English,en,English
3175,en,English,de,Deutsch
3175,en,English,fr,Français
3175,en,English,en,English
14369,en,English,en,English
16888,en,English,en,English
121826,en,English,en,English
121826,en,English,fr,Français
10646,en,English,en,English
12149,en,English,en,English
304357,en,English,en,English
304357,en,English,de,Deutsch
11184,en,English,en,English
766,en,English,en,English
20009,en,English,en,English
1587,en,English,en,English
30973,en,English,en,English
11109,en,English,en,English
9027,en,English,en,English
9027,en,English,hi,हिन्दी
9027,en,English,hu,Magyar
9027,en,English,es,Español
63020,en,English,en,English
86829,en,English,en,English
13888,en,English,en,English
42345,en,English,en,English
13994,en,English,en,English
13994,en,English,ru,Pусский
1590,en,English,de,Deutsch
62728,en,English,en,English
11917,en,English,en,English
80271,en,English,en,English
4657,en,English,en,English
14395,hi,हिन्दी,en,English
14395,hi,हिन्दी,hi,हिन्दी
24137,en,English,en,English
190847,en,English,en,English
11056,en,English,en,English
62,en,English,en,English
62,en,English,ru,Pусский
601,en,English,en,English
13067,en,English,en,English
25379,en,English,en,English
88641,en,English,en,English
58051,hi,हिन्दी,hi,हिन्दी
14877,en,English,en,English
96399,en,English,es,Español
96399,en,English,en,English
304410,fr,Français,fr,Français
489,en,English,en,English
373314,en,English,en,English
373314,en,English,it,Italiano
214,en,English,en,English
10890,en,English,en,English
10890,en,English,ru,Pусский
10890,en,English,pl,Polski
1588,en,English,en,English
316727,en,English,en,English
10314,en,English,en,English
663,en,English,en,English
11804,en,English,en,English
16781,en,English,en,English
16781,en,English,es,Español
11873,en,English,en,English
11873,en,English,es,Español
9289,en,English,en,English
9289,en,English,fr,Français
9289,en,English,de,Deutsch
10414,en,English,en,English
1970,en,English,en,English
1970,en,English,ja,日本語
9614,en,English,en,English
8922,en,English,en,English
1648,en,English,en,English
1648,en,English,fr,Français
1648,en,English,de,Deutsch
1648,en,English,el,ελληνικά
17917,en,English,en,English
74534,en,English,hi,हिन्दी
74534,en,English,en,English
19405,en,English,en,English
9355,en,English,en,English
10999,en,English,en,English
321258,en,English,en,English
44040,en,English,es,Español
44040,en,English,en,English
44040,en,English,uk,Український
10426,en,English,en,English
10426,en,English,fr,Français
10426,en,English,pt,Português
280092,en,English,en,English
280092,en,English,th,ภาษาไทย
13938,en,English,en,English
10163,en,English,en,English
12182,en,English,en,English
1832,en,English,en,English
9034,en,English,en,English
15301,en,English,en,English
15301,en,English,fr,Français
15301,en,English,de,Deutsch
15301,en,English,vi,Tiếng Việt
10135,en,English,en,English
10135,en,English,pt,Português
26352,en,English,en,English
20616,en,English,en,English
9794,en,English,en,English
9794,en,English,hu,Magyar
15037,en,English,en,English
227,en,English,en,English
294272,en,English,en,English
11336,en,English,en,English
11336,en,English,ru,Pусский
283445,en,English,en,English
88036,en,English,en,English
88036,en,English,fr,Français
10984,en,English,en,English
22824,en,English,en,English
9526,en,English,en,English
9526,en,English,no,Norsk
39349,en,English,en,English
15983,en,English,en,English
14544,en,English,en,English
14544,en,English,es,Español
11545,en,English,fr,Français
11545,en,English,en,English
11545,en,English,la,Latin
11545,en,English,es,Español
42684,en,English,en,English
268238,en,English,en,English
8359,en,English,en,English
15648,en,English,en,English
15648,en,English,de,Deutsch
41823,en,English,en,English
11891,en,English,en,English
9362,en,English,en,English
9902,en,English,en,English
14729,en,English,en,English
14729,en,English,sv,svenska
9455,en,English,cn,广州话 / 廣州話
9455,en,English,en,English
9455,en,English,zh,普通话
103731,en,English,en,English
10090,en,English,en,English
10090,en,English,es,Español
164558,en,English,pt,Português
164558,en,English,en,English
19905,en,English,en,English
17710,en,English,en,English
75900,en,English,en,English
9515,en,English,en,English
9515,en,English,pl,Polski
27322,en,English,en,English
328425,en,English,en,English
14120,en,English,en,English
14120,en,English,es,Español
10050,en,English,en,English
1542,en,English,en,English
10490,en,English,en,English
87093,en,English,it,Italiano
87093,en,English,en,English
87093,en,English,fr,Français
10029,en,English,en,English
9893,en,English,pt,Português
9893,en,English,en,English
11507,en,English,en,English
37931,en,English,en,English
37931,en,English,ru,Pусский
3472,en,English,fr,Français
3472,en,English,so,Somali
3472,en,English,es,Español
3472,en,English,en,English
87818,en,English,en,English
13160,en,English,en,English
88005,en,English,en,English
52067,en,English,en,English
73,en,English,en,English
134597,en,English,en,English
24034,en,English,en,English
14283,en,English,en,English
14283,en,English,fr,Français
14283,en,English,de,Deutsch
14283,en,English,it,Italiano
14283,en,English,zh,普通话
14283,en,English,es,Español
404,en,English,en,English
13201,en,English,en,English
209403,en,English,en,English
7942,en,English,en,English
73247,en,English,en,English
253331,en,English,en,English
34043,en,English,en,English
34043,en,English,fr,Français
34043,en,English,hu,Magyar
9952,en,English,en,English
256924,en,English,en,English
256924,en,English,it,Italiano
82532,en,English,en,English
41110,it,Italiano,en,English
41110,it,Italiano,it,Italiano
41110,it,Italiano,ru,Pусский
134371,en,English,en,English
2088,en,English,en,English
10388,en,English,en,English
10388,en,English,fr,Français
1640,en,English,en,English
1640,en,English,fa,فارسی
1640,en,English,es,Español
1640,en,English,zh,普通话
1640,en,English,ko,한국어/조선말
25520,en,English,en,English
25520,en,English,fr,Français
27342,en,English,en,English
13689,en,English,en,English
67911,en,English,en,English
67911,en,English,pl,Polski
24664,en,English,en,English
24664,en,English,hu,Magyar
329440,en,English,en,English
47890,en,English,en,English
252512,en,English,en,English
55720,en,English,en,English
55720,en,English,es,Español
9613,en,English,en,English
29076,en,English,en,English
29339,en,English,en,English
68812,en,English,en,English
32740,hi,हिन्दी,hi,हिन्दी
14195,en,English,en,English
73567,en,English,en,English
41479,en,English,cs,Český
41479,en,English,en,English
41479,en,English,fr,Français
15394,en,English,en,English
10071,en,English,en,English
1989,en,English,en,English
91076,en,English,en,English
12779,en,English,it,Italiano
12779,en,English,el,ελληνικά
12779,en,English,en,English
13191,en,English,en,English
11770,cn,广州话 / 廣州話,cn,广州话 / 廣州話
11770,cn,广州话 / 廣州話,zh,普通话
11770,cn,广州话 / 廣州話,pt,Português
11770,cn,广州话 / 廣州話,th,ภาษาไทย
12703,en,English,en,English
12703,en,English,de,Deutsch
64559,fr,Français,fr,Français
64559,fr,Français,hu,Magyar
222649,en,English,en,English
101173,en,English,en,English
25350,en,English,en,English
10034,en,English,en,English
20178,en,English,en,English
5072,en,English,en,English
5072,en,English,hu,Magyar
5072,en,English,ru,Pусский
18191,en,English,en,English
31007,en,English,en,English
11546,en,English,en,English
184374,es,Español,fr,Français
184374,es,Español,es,Español
268171,en,English,fr,Français
78149,en,English,en,English
78149,en,English,ru,Pусский
24663,en,English,en,English
24663,en,English,pl,Polski
39037,en,English,ru,Pусский
22805,en,English,en,English
39055,en,English,en,English
245846,en,English,en,English
15017,en,English,no,Norsk
15017,en,English,en,English
12245,en,English,en,English
49787,en,English,en,English
49787,en,English,pl,Polski
16358,en,English,en,English
7006,en,English,en,English
66767,en,English,en,English
17622,en,English,en,English
17622,en,English,hu,Magyar
283671,en,English,en,English
18516,en,English,en,English
42057,en,English,en,English
42057,en,English,pa,ਪੰਜਾਬੀ
15067,ko,한국어/조선말,ko,한국어/조선말
43090,en,English,en,English
16614,en,English,en,English
9700,en,English,en,English
10471,en,English,en,English
250066,en,English,en,English
667,en,English,en,English
667,en,English,ja,日本語
667,en,English,ru,Pусский
208869,en,English,en,English
86837,fr,Français,fr,Français
10306,en,English,en,English
11576,en,English,en,English
219,es,Español,es,Español
11827,en,English,en,English
11827,en,English,hu,Magyar
22820,en,English,en,English
31174,en,English,en,English
37737,en,English,en,English
37737,en,English,hi,हिन्दी
37737,en,English,es,Español
62215,da,Dansk,en,English
66125,en,English,en,English
66125,en,English,pl,Polski
132316,hi,हिन्दी,hi,हिन्दी
348,en,English,en,English
348,en,English,es,Español
30497,en,English,en,English
27586,en,English,en,English
14811,en,English,en,English
14811,en,English,he,עִבְרִית
14811,en,English,ru,Pусский
660,en,English,en,English
660,en,English,fr,Français
40794,it,Italiano,it,Italiano
9400,en,English,en,English
16162,en,English,en,English
10585,en,English,en,English
2359,en,English,en,English
2359,en,English,fr,Français
2359,en,English,ru,Pусский
2359,en,English,es,Español
238636,en,English,en,English
10472,en,English,en,English
10472,en,English,fr,Français
11282,en,English,en,English
11282,en,English,hi,हिन्दी
6521,en,English,en,English
14181,en,English,en,English
14181,en,English,ru,Pусский
1621,en,English,en,English
1621,en,English,pt,Português
9656,en,English,en,English
9656,en,English,it,Italiano
16428,en,English,en,English
10705,en,English,en,English
10705,en,English,fr,Français
8272,en,English,en,English
24621,en,English,en,English
1619,en,English,en,English
1619,en,English,fr,Français
9685,en,English,en,English
14425,en,English,en,English
14624,en,English,es,Español
14624,en,English,en,English
10179,en,English,en,English
15568,en,English,en,English
14057,en,English,en,English
12621,en,English,en,English
1808,en,English,en,English
293670,ko,한국어/조선말,ja,日本語
293670,ko,한국어/조선말,ko,한국어/조선말
293670,ko,한국어/조선말,es,Español
67675,en,English,en,English
27329,th,ภาษาไทย,th,ภาษาไทย
29514,en,English,en,English
250349,fr,Français,fr,Français
12454,en,English,ar,العربية
12454,en,English,en,English
12454,en,English,fr,Français
39806,en,English,en,English
15699,en,English,en,English
