id,budget,homepage,keywords,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,cast,director,day,month,year,inflated_budget,inflated_revenue,profitability,weighted_rating
34813,25000000,http://www.the-losers.com/,hospital black ops reference to macgyver sucked into jet engine,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",24.903418,2010-04-23,23580000,97.0,Anyone Else Would Be Dead By Now.,The Losers,6.2,515,Jeffrey Dean Morgan Zoe Saldana Chris Evans Idris Elba Columbus Short,Sylvain White,23,4,2010,30463202,28732892,94.32,6.254
46261,25000000,http://www.dontbeafraidofthedark.com/,monster remake creature bathtub teeth,Don't Be Afraid of the Dark,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,14.562197,2010-11-06,36993168,99.0,Fear is never just make believe,Don't Be Afraid of the Dark,5.4,341,Katie Holmes Guy Pearce Bailee Madison Alan Dale Jack Thompson,Troy Nixey,6,11,2010,30463202,45077214,147.97,5.587
10431,25000000,,fbi revenge fbi agent,War,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",18.896239,2007-08-24,40452643,103.0,Vengeance is the ultimate weapon.,War,6.0,414,Jet Li Jason Statham John Lone Devon Aoki Luis Guzmán,Philip G. Atwell,24,8,2007,32315364,52289676,161.81,6.088
8051,25000000,,shyness brother sister relationship business man,Punch-Drunk Love,A beleaguered small-business owner gets a harmonium and embarks on a romantic journey with a mysterious woman.,15.960916,2002-10-25,17000000,95.0,,Punch-Drunk Love,6.9,530,Adam Sandler Emily Watson Philip Seymour Hoffman Luis Guzmán Mary Lynn Rajskub,Paul Thomas Anderson,25,10,2002,37098652,25227083,68.0,6.887
9352,25000000,,paris berlin alcohol sex nudity,EuroTrip,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",25.848003,2004-02-20,20796847,93.0,No actual Europeans were harmed in the making of this film.,EuroTrip,6.5,656,Scott Mechlowicz Jacob Pitts Michelle Trachtenberg Travis Wester Vinnie Jones,Jeff Schaffer,20,2,2004,35311871,29375023,83.19,6.52
10167,25000000,,resistance undercover alcatraz stolen money,Half Past Dead,This movie tells the story of a man who goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.,6.337063,2002-11-15,19233280,98.0,,Half Past Dead,4.6,82,Steven Seagal Morris Chestnut Ja Rule Nia Peeples Claudia Christian,Don Michael Paul,15,11,2002,37098652,28541150,76.93,5.459
18147,26000000,,holiday,Unaccompanied Minors,Five disparate kids snowed in at the airport on Christmas Eve learn some lessons about friendship when they launch a bid to get back to their families and outsmart a disgruntled airport official who wants to keep them grounded.,10.006282,2006-12-08,21970831,90.0,"No plane, no parents, no problem!",Unaccompanied Minors,5.4,66,Lewis Black Wilmer Valderrama Tyler James Williams Dyllan Christopher Brett Kelly,Paul Feig,8,12,2006,34616218,29251811,84.5,6.014
17170,25000000,,magazine writer drug fashion show,"Bright Lights, Big City","A young kid from Kansas moves to New York to work on a magazine. He gets caught up in the world of drink and drugs, and starts a steady decline. The only hope is the cousin of one of his drinking partners, can she pull him through it ?",2.753501,1988-04-01,16118077,107.0,,"Bright Lights, Big City",4.7,28,Michael J. Fox Kiefer Sutherland Phoebe Cates Jason Robards Dianne Wiest,James Bridges,1,4,1988,56628014,36509387,64.47,6.06
18975,25000000,,italy father son relationship pinocchio love school,The Adventures of Pinocchio,"One of puppet-maker Geppetto's creations comes magically to life. This puppet, Pinocchio, has one major desire and that is to become a real boy someday. In order to accomplish this goal he has to learn to act responsibly. This film shows you the adventures on which he learns valuable lessons.",6.718497,1996-07-26,36682170,90.0,A new angle on the classic tale... And that's no lie!,The Adventures of Pinocchio,5.0,54,Martin Landau Jonathan Taylor Thomas Geneviève Bujold Udo Kier Bebe Neuwirth,Steve Barron,26,7,1996,42602322,62509824,146.73,5.882
15487,25000000,,sport,The Greatest Game Ever Played,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",7.538513000000001,2005-09-30,15431177,120.0,Based on a True Story,The Greatest Game Ever Played,6.9,110,Shia LaBeouf Stephen Dillane Josh Flitter Peter Firth Peyton List,Bill Paxton,30,9,2005,34283370,21161310,61.72,6.855
22825,30000000,http://thebox-movie.warnerbros.com/,experiment homicide key sacrifice research,The Box,"Norma and Arthur Lewis, a suburban couple with a young child, receive a simple wooden box as a gift, which bears fatal and irrevocable consequences. A mysterious stranger delivers the message that the box promises to bestow upon its owner $1 million with the press of a button. However pressing this button will simultaneously cause the death of another human being somewhere in the world; someone they don't know. With just 24 hours to have the box in their possession, Norma and Arthur find themselves in the cross-hairs of a startling moral dilemma and must face the true nature of their humanity.",21.60600100000001,2009-09-17,33333531,115.0,All you have to do is push the button.,The Box,5.4,597,Cameron Diaz James Marsden Frank Langella Michael Zegen James Rebhorn,Richard Kelly,17,9,2009,37286959,41430200,111.11,5.513
11152,25000000,,maya civilization carnivorous plant cancún ruins,The Ruins,"A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist embark on a remote archaeological dig in the jungle, where something evil lives among the ruins",13.715715,2008-04-02,22910563,91.0,Terror has evolved.,The Ruins,5.6,265,Shawn Ashmore Jonathan Tucker Jena Malone Laura Ramsey Joe Anderson,Carter Smith,2,4,2008,31072466,28475507,91.64,5.797
1831,25000000,,gay parents kids relationship custody battle flush yoga,The Next Best Thing,"A comedy-drama about best friends - one a straight woman, Abbie, the other a gay man, Robert - who decide to have a child together. Five years later, Abbie falls in love with a straight man and wants to move away with her and Robert's little boy Sam, and a nasty custody battle ensues.",3.707511,2000-03-03,24362772,108.0,Best Friends Make The Best Mistakes,The Next Best Thing,4.3,29,Madonna Rupert Everett Benjamin Bratt Malcolm Stumpf Josef Sommer,John Schlesinger,3,3,2000,38975844,37982384,97.45,5.903
43931,25000000,,soul serial killer slasher teenager 3d,My Soul to Take,A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,7.001175999999999,2010-10-08,19829957,107.0,Only One Has The Power To Save Their Souls,My Soul to Take,5.2,147,Max Thieriot John Magaro Denzel Whitaker Zena Grey Nick Lashaway,Wes Craven,8,10,2010,30463202,24163359,79.32,5.62
10591,25000000,,porn actor pornographic video high school school party blonde,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",39.784026,2004-04-09,30411183,108.0,Matt never saw her coming... but all his friends had!,The Girl Next Door,6.3,824,Emile Hirsch Elisha Cuthbert Timothy Olyphant James Remar Chris Marquette,Luke Greenfield,9,4,2004,35311871,42955031,121.64,6.329
10861,25000000,,mistake in person dying and death twin brother russian mafia,Maximum Risk,"A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.",10.115011,1996-09-13,51702483,100.0,The Other Side of Safety.,Maximum Risk,5.2,101,Jean-Claude Van Damme Natasha Henstridge Jean-Hugues Anglade Zach Grenier Paul Ben-Victor,Ringo Lam,13,9,1996,42602322,88105833,206.81,5.745
12770,25000000,,robbery fool studies house uncle,Stealing Harvard,"John and his girlfriend have vowed to marry once they save $30,000 for their dream house. But the minute they achieve their financial goal, John finds out his niece has been accepted at Harvard, and he's reminded of his promise to pay for her tuition (nearly $30,000). John's friend Duff convinces him to turn to petty crime to make the payment … but Duff's hare-brained schemes spin quickly out of control.",7.321181,2002-09-13,13973532,85.0,Their intentions were honorable. Their methods were criminal.,Stealing Harvard,4.4,46,Jason Lee Tom Green Leslie Mann Dennis Farina John C. McGinley,Bruce McCulloch,13,9,2002,37098652,20735968,55.89,5.677
276907,25000000,https://www.uphe.com/movies/legend-2015,biography based on true story gangster twins,Legend,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",32.854557,2015-09-09,42972994,131.0,"Love, fight, live, rule like a legend.",Legend,6.7,973,Tom Hardy Emily Browning Christopher Eccleston David Thewlis Taron Egerton,Brian Helgeland,9,9,2015,28145995,48380707,171.89,6.703
10074,25000000,,stuntman step father swimming pool aftercreditsstinger,Hot Rod,"For Rod Kimball, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.",6.3095870000000005,2007-08-03,14371564,88.0,Smack destiny in the face.,Hot Rod,6.3,313,Andy Samberg Isla Fisher Bill Hader Sissy Spacek Danny McBride,Akiva Schaffer,3,8,2007,32315364,18576893,57.49,6.368
65055,28000000,http://www.iamrogue.com/sharknight3d/fullsite/index.html,shark attack louisiana dirty cop shark aftercreditsstinger,Shark Night,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,8.363702,2011-09-02,10126458,91.0,Terror runs deep.,Shark Night,4.9,132,Sara Paxton Chris Carmack Joel David Moore Chris Zylka Dustin Milligan,David R. Ellis,2,9,2011,33125035,11979974,36.17,5.441
200505,25000000,,sport duringcreditsstinger,Draft Day,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",14.17009,2014-04-11,28831145,109.0,The greatest victories don't always happen on the field.,Draft Day,6.5,304,Kevin Costner Jennifer Garner Tom Welling Sam Elliott Terry Crews,Ivan Reitman,11,4,2014,28145995,32459250,115.32,6.54
11954,25000000,,space marine vampire flying saucer comet alien,Lifeforce,A space shuttle mission investigating Halley's Comet brings back a malevolent race of space vampires who transform most of London's population into zombies. The only survivor of the expedition and British authorities attempt to capture a mysterious but beautiful alien woman who appears responsible.,12.18362,1985-06-20,11603545,116.0,"In the blink of an eye, the terror begins.",Lifeforce,6.2,135,Steve Railsback Peter Firth Frank Finlay Mathilda May Patrick Stewart,Tobe Hooper,20,6,1985,62473837,28996719,46.41,6.361
